name,phone,email,mc,dot,street,state,city,dot_apply_date,mc_appy_date,mc_grant_date,power_unit,driver_total,mcs_file_date
O BERNAL TRANSPORTATION LLC,(928) 304-5996,OSCARBERNAL044@GMAIL.COM,1225955,3605153,1403 N ANDREA AVE,AZ,SOMERTON,05-APR-21,04/08/2021,20210607,1,1,08-APR-21
INFINITY TRANSPORTATION LLC,(520) 330-1335,INFINITYTRANSPORTATION2021@GMAIL.COM,1232297,3614461,1121 W CIMARRON ST,AZ,NOGALES,16-APR-21,04/21/2021,20210607,1,1,02-NOV-21
3 MS TRANSPORT LLC,(323) 747-2946,3MSTRANSPORTLLC@GMAIL.COM,1237678,3622122,10809 W JEFFERSON ST,AZ,AVONDALE,27-APR-21,04/30/2021,20210607,1,1,27-APR-21
DUN TRANSPORT LLC,(623) 633-9330,MOOGIE34@GMAIL.COM,1241063,3626928,9619 W RUNION DR,AZ,PEORIA,04-MAY-21,05/07/2021,20210607,1,1,12-JUL-21
KARVON TRANSPORT LLC,(917) 795-6782,KARVONTRANSPORT2020@GMAIL.COM,1241235,3627151,2545 N 83RD AVE APT 2087,AZ,PHOENIX,04-MAY-21,05/07/2021,20210607,1,1,09-JUN-21
JR & R DELIVERY SERVICES LLC,(623) 879-2505,ANGELESREAL50@GMAIL.COM,1242201,3618840,4337 N 53RD LN APT 118,AZ,PHOENIX,22-APR-21,05/10/2021,20210607,1,1,16-NOV-21
JR & R DELIVERY SERVICES LLC,(623) 879-2505,ANGELESREAL50@GMAIL.COM,1242201,3619264,4337 N 53RD LN APT 118,AZ,PHOENIX,23-APR-21,05/10/2021,20210607,1,2,23-APR-21
WOODS TRANSPORT LLC,(480) 600-0570,THEBIGRIGMAN@YAHOO.COM,1243188,3629874,1238 W VINEYARD PLAINS DR,AZ,SAN TAN VLY,07-MAY-21,05/12/2021,20210607,1,1,07-MAY-21
SIMIEN PROPERTY PRESERVATION INC,(480) 530-0140,LOGISTICS@SIMIENPROPERTYPRESERVATION.COM,1244578,3631756,7150 E CAMELBACK RD STE 444,AZ,SCOTTSDALE,10-MAY-21,05/14/2021,20210607,1,1,10-MAY-21
JOHNSON'S TRUCKING COMPANY LLC,(313) 909-4278,JOHNSONSTRUCKING0105@GMAIL.COM,1246752,3634921,1563 S 227TH AVE,AZ,BUCKEYE,14-MAY-21,05/19/2021,20210607,1,1,01-SEP-21
SAINT PATRICK SERVICES LLC,(602) 551-3998,PATRICKBARAKA70@GMAIL.COM,1246996,3635222,1407 E REDFIELD RD,AZ,GILBERT,14-MAY-21,05/19/2021,20210607,1,1,27-DEC-21
COW PALACE EXPRESS INC,(623) 694-9063,COWPALACEEXPRESS@GMAIL.COM,1247156,1808574,620 N 192 AVE,AZ,BUCKEYE,05-SEP-08,05/19/2021,20210607,3,3,02-NOV-21
OVERNITE TRANSPORT LLC,(562) 367-3720,HUGO@OVERNITETRANSPORT.COM,1247584,3636012,520 W 12TH ST APT 1,AZ,CASA GRANDE,16-MAY-21,05/19/2021,20210607,1,3,16-MAY-21
JEM TRANSPORTATION LLC,(520) 599-9705,JESUS.RUIZ0517@GMAIL.COM,1248009,3636591,1402 W AJO WAY UNIT 301,AZ,TUCSON,17-MAY-21,05/20/2021,20210607,1,1,25-AUG-21
ROAD STAR EXPRESS LLC,(480) 266-3569,,1248076,2330176,2720 W BASELINE RD,AZ,LAVEEN,01-AUG-12,05/20/2021,20210607,4,3,03-NOV-21
AGUILAR TRANSPORTATIONS LLC,(623) 239-1444,HUGOAGUILAR85@HOTMAIL.COM,1248112,3636721,16923 W HILTON AVE,AZ,GOODYEAR,17-MAY-21,05/20/2021,20210607,1,1,17-MAY-21
SEDANA TRANSPORT LLC,(520) 302-6176,FAUSTOCGUTIERREZ@ICLOUD.COM,1123900,3451654,37 W 33RD ST APT 3,AZ,TUCSON,09-JUL-20,07/14/2020,20210429,1,1,09-JUL-20
WB'S AZ LOGISTICS LLC,(623) 312-0441,WILLIAMBRADSHAWJR3@GMAIL.COM,1138229,3481942,9858 W PONTIAC DR,AZ,PEORIA,04-SEP-20,08/26/2020,20210429,1,1,20-JAN-22
HENDRIX FREIGHT LLC,(623) 285-4882,HENDRIXFREIGHT@GMAIL.COM,1154076,3498773,34360 N LEVI CT,AZ,QUEEN CREEK,04-OCT-20,10/07/2020,20210429,1,4,04-OCT-20
CAVALLI TRUCKING INC,(866) 462-6909,CAVALLITRUCKING@GMAIL.COM,1226000,3605218,64 E BROADWAY RD STE 200,AZ,TEMPE,05-APR-21,04/08/2021,20210429,1,1,27-APR-21
FAISAL SIDDIQUI,(520) 635-8388,ZRS7861@GMAIL.COM,1166436,3517617,636 W CHOLLA CREST DR,AZ,GREEN VALLEY,06-NOV-20,11/12/2020,20210111,1,1,19-JUL-21
O & J TRANSPORTATION LLC,(602) 670-6169,JESSIEORNELAS1@GMAIL.COM,1167938,3519843,7205 E KENWOOD ST,AZ,MESA,11-NOV-20,11/16/2020,20210111,1,5,25-JAN-22
SUNSTATE TRANSPORT LLC,(520) 576-3724,SUNSTATETRANSPORTLLC@GMAIL.COM,1174356,3529281,5424 S MASTERSON AVE TRLR 2,AZ,TUCSON,01-DEC-20,12/04/2020,20210111,2,2,18-NOV-21
AZ SUPER TRUCKING LLC,(480) 341-4958,AZSUPERTRUCKING@GMAIL.COM,1175216,3443818,3437 W BELMONT AVE,AZ,PHOENIX,23-JUN-20,12/08/2020,20210111,2,3,18-JAN-21
NILE RIVER COMPANY LLC,(520) 612-5702,SABAHAYMEN35@GMAIL.COM,1178218,3535000,10015 W HESS ST,AZ,TOLLESON,11-DEC-20,12/16/2020,20210111,3,3,01-NOV-21
STOKES FAMILY CONTRIBUTIONS LLC,(602) 554-6858,STOKESFAMILYCONTRIBUTIONS@GMAIL.COM,1179304,3536641,8239 W VALE DR,AZ,PHOENIX,15-DEC-20,12/18/2020,20210111,1,1,28-JUL-21
AZ DESERT TRANS LLC,(480) 406-5413,AZDESERTTRANS@GMAIL.COM,1179553,3537035,8044 W ZOE ELLA WAY,AZ,PEORIA,16-DEC-20,12/21/2020,20210111,6,6,29-APR-21
GILBERTO PAEZ DUENAS,(637) 124-9454,LASPARCELAS.US@GMAIL.COM,1200548,3567542,1050 W 8TH AVE APT 212,AZ,MESA,10-FEB-21,03/04/2021,20210416,1,1,11-FEB-21
RICKY RITA ENTERPRISES LLC,(480) 776-4552,RICKYRITAENTERPRISES@GMAIL.COM,1207862,3578397,10055 E FENIMORE RD,AZ,MESA,01-MAR-21,03/04/2021,20210416,4,4,27-DEC-21
CROWN CONCEPTS LLC,(520) 900-7586,WCUMMINS@CROWNCONCEPTSUSA.COM,1208154,3578848,3930 W COSTCO DR,AZ,TUCSON,01-MAR-21,03/04/2021,20210416,1,1,01-MAR-21
ABS FREIGHT LLC,(520) 987-1363,ABSFREIGHT9@GMAIL.COM,1220719,3597448,1412 DUST CT,AZ,RIO RICO,25-MAR-21,03/30/2021,20210416,1,1,25-MAR-21
GEORGY WAY LLC,,MIKOMLP3@GMAIL.COM,1221383,3598463,4101 W ESCUDA DR,AZ,GLENDALE,26-MAR-21,03/31/2021,20210416,1,1,13-APR-21
YDR TRANSPORT LLC,(602) 577-7312,YIDIER891004@ICLOUD.COM,1221486,3598615,9813 N 50TH DR,AZ,GLENDALE,26-MAR-21,03/31/2021,20210416,1,1,26-MAR-21
MEZA'S JMA TRUCKING LLC,(602) 921-2986,MEZAJMATRUCKING@GMAIL.COM,1221610,3522066,3051 N 87TH DR,AZ,PHOENIX,16-NOV-20,03/31/2021,20210416,1,1,20-JUL-21
FAST LANE FREIGHT AND LOGISTICS LLC,(702) 776-5206,RBT602AZ@GMAIL.COM,1221635,3598822,6809 W SUNNYSIDE DR,AZ,PEORIA,26-MAR-21,03/31/2021,20210416,1,1,02-JUN-21
ROCHA & SONS LLC,(520) 491-0970,ANGELROCHA76@GMAIL.COM,1259827,3652964,6788 S STAR RIDGE PL,AZ,TUCSON,08-JUN-21,06/11/2021,20210722,1,1,08-JUN-21
ROADRUNNER ELITE LLC,(928) 715-5422,4RK.RICH@GMAIL.COM,1265494,3660701,4175 N HACKBERRY RD,AZ,KINGMAN,18-JUN-21,06/24/2021,20210722,2,1,18-JUN-21
MI CASA SOLUTIONS LLC,(480) 670-6816,MICASAPEDROO@TCSPHOENIX.COM,1269154,3665752,16124 W GRANT ST,AZ,GOODYEAR,25-JUN-21,06/30/2021,20210722,1,1,06-OCT-21
JW LOGISTICS LLC,(480) 415-1100,JWGN5145@GMAIL.COM,1192565,2394321,4025 E ELMWOOD ST,AZ,MESA,05-APR-13,01/27/2021,20210614,2,2,21-JUL-20
JW LOGISTICS LLC,(253) 306-3875,JOHNJR@JWLOGISTICSLLC.COM,1192565,3555944,7237 N 75TH DR,AZ,GLENDALE,22-JAN-21,01/27/2021,20210614,1,1,01-JUL-21
LUIS ALBERTO MONTIEL,(602) 341-0933,LUISTRUCKSERVICE@GMAIL.COM,1216461,3033257,7007 W INDIAN SCHOOL RD APT 1340,AZ,PHOENIX,31-JUL-17,03/22/2021,20210614,1,1,14-JUL-21
FAMILY SADDLE EXPRESS LLC,(480) 599-7432,SYLVESTERANDERSON325@GMAIL.COM,1221806,3599083,67 S HIGLEY RD STE 103,AZ,GILBERT,26-MAR-21,03/31/2021,20210614,1,1,09-APR-21
BAIATY STAR TRUCKING LLC,(602) 461-6326,BAIATYSTARTRUCKINGLLC@GMAIL.COM,1240482,3626128,4640 W ALICE AVE UNIT B,AZ,GLENDALE,03-MAY-21,05/06/2021,20210614,1,1,26-JAN-22
REAL RIGHT TRUCKING LLC,,RRTRUCKING21LLC@GMAIL.COM,1244342,3631661,44069 W MESCAL ST,AZ,MARICOPA,10-MAY-21,05/13/2021,20210614,2,2,07-JUL-21
3 BAR 3 RANCH LLC,(520) 730-7102,CLAY@3BAR3.COM,1246958,3635169,8 OLD HIGHWAY LN,AZ,SONOITA,14-MAY-21,05/19/2021,20210614,2,2,14-MAY-21
SIHAM TRANSPORT LLC,(480) 628-2241,SIHAMTRANSPORT84@GMAIL.COM,1003610,3212700,2916 E MCDOWELL RD UNIT9,AZ,PHOENIX,15-NOV-18,09/15/2021,20211001,1,1,20-OCT-21
AZ REDS TRUCKING LLC,(520) 858-6534,REDS2358@GMAIL.COM,1305149,3608414,1790 E CHAPARRAL DR,AZ,CASA GRANDE,08-APR-21,09/15/2021,20211001,1,1,17-SEP-21
CLAUS TRANSPORTATION LLC,(331) 701-6198,CLAUSTRANSPORTATION@GMAIL.COM,1307039,3717314,16601 N 75TH AVE UNIT 2001,AZ,PEORIA,07-SEP-21,09/10/2021,20211001,1,1,08-OCT-21
ROKSTAD POWER INC,(623) 295-4380,DAVID.WILSON@ROKSTADPOWER.COM,1309151,2265115,7239 N EL MIRAGE ROAD,AZ,GLENDALE,19-JAN-12,09/15/2021,20211001,598,350,12-JAN-22
JF TRANSPORTATION,(909) 562-5423,FORREST.LUDWIG@ICLOUD.COM,1309566,3720812,2840 AIRWAY AVE #65,AZ,KINGMAN,13-SEP-21,09/16/2021,20211001,2,2,27-SEP-21
HOOVER RIGGED TRANSPORT,(928) 710-3040,HRHAULINGAZ@GMAIL.COM,1309911,3721276,412 N WASHINGTON AVE STE B,AZ,PRESCOTT,13-SEP-21,09/16/2021,20211001,1,4,12-DEC-21
LUKA TRANSPORT LLC,(602) 377-5175,LUKATRANSPORTLLC@GMAIL.COM,1141194,3479079,21631 N 29TH DR,AZ,PHOENIX,31-AUG-20,09/03/2020,20211221,1,2,17-NOV-21
EHS EXPRESS LLC,(626) 400-3551,EHSEXPRESSLLC@GMAIL.COM,1266606,3662232,4443 N 84TH DR,AZ,PHOENIX,21-JUN-21,06/24/2021,20211221,1,1,08-DEC-21
L&D AZ TRANSPORT LLC,(623) 223-2948,DULCE_VALLES84@HOTMAIL.COM,1292071,3697018,14010 N 3RD AVE,AZ,EL MIRAGE,09-AUG-21,08/12/2021,20211221,1,2,15-DEC-21
J AND Y LOGISTICS LLC,(602) 919-9774,JY.LOGISTICS13@GMAIL.COM,1298686,3705961,6302 N. 65TH DR.,AZ,GLENDALE,20-AUG-21,08/25/2021,20211221,3,3,27-SEP-21
BLUE SPIRIT TRANSPORT LLC,(602) 396-3618,PATPHELTS@GMAIL.COM,1335305,3756106,1666 S EXTENSION RD APT 8-204,AZ,MESA,01-NOV-21,11/04/2021,20211221,1,2,01-NOV-21
HAULPRO TRANSPORT LLC,(480) 543-8736,HAULPROTRANSPORT@GMAIL.COM,1340540,3763185,3912 S 64TH LN,AZ,PHOENIX,11-NOV-21,11/16/2021,20211221,1,1,12-NOV-21
JNMS CLEANING LLC,(602) 321-9552,JNMSCLEANING@GMAIL.COM,1341732,3764821,13022 W ASTER DR,AZ,EL MIRAGE,15-NOV-21,11/18/2021,20211221,1,4,15-NOV-21
ELITE MOVING SERVICE CO LLC,(602) 612-2572,SUPPORT@ELITEMOVINGSERVICECO.COM,1347356,2891526,5800 N 19TH AVE UNIT 204,AZ,PHOENIX,17-MAY-16,12/02/2021,20211221,1,1,02-DEC-21
RAUL'S TRANSPORT LLC,(630) 362-4650,GARCIARAUL31@YAHOO.COM,1294491,3700376,4809 S 10TH ST,AZ,PHOENIX,12-AUG-21,08/17/2021,20210920,1,1,03-JAN-22
VMV CARRIER LLC,(760) 556-3952,VMV-CARRIERS3@OUTLOOK.ES,1298111,3705234,3683 W COUNTY 16 1/2 ST,AZ,SOMERTON,19-AUG-21,08/24/2021,20210920,2,2,16-DEC-21
CITY TRANSPORTATION LLC,(602) 446-2013,MOHAMMADHILAL95@ICLOUD.COM,1300433,3708336,3920 E CORONADO RD,AZ,PHOENIX,24-AUG-21,08/27/2021,20210920,1,1,31-AUG-21
ARIZONA CONSULTANT SERVICES LLC,(480) 272-4248,CTEM1958@GMAIL.COM,1301115,3689971,1688 S FALCON DR,AZ,GILBERT,29-JUL-21,08/30/2021,20210920,1,1,22-SEP-21
LINE X TRANSPORT LLC,(602) 717-3107,CLINEXTRANSPORT@GMAIL.COM,1302299,3710853,17801 N 20TH ST,AZ,PHOENIX,27-AUG-21,09/01/2021,20210920,1,1,21-SEP-21
EFFICIENT TRANSPORT LLC,(602) 931-0436,TRANSPORTEFFICIENT@GMAIL.COM,1304270,3713567,7401 W JONES AVE,AZ,PHOENIX,31-AUG-21,09/03/2021,20210920,1,1,31-AUG-21
THE CAIN PROJECT LLC,(816) 665-2478,CAINJAROD01@GMAIL.COM,1276304,3675602,4640 W PARADISE DR,AZ,GLENDALE,09-JUL-21,07/14/2021,20210819,1,1,09-JUL-21
CFM TRUCKING LLC,(602) 769-4838,CARLOSFUENTESM91@GMAIL.COM,1276813,3676285,3925 W SOLANO DR N,AZ,PHOENIX,10-JUL-21,07/14/2021,20210819,1,1,27-JUL-21
RITE PATH TRUCKING LLC,(602) 367-8053,RITEPATHTRUCKING@GMAIL.COM,1279570,3680063,203 N 190TH DR,AZ,BUCKEYE,15-JUL-21,07/20/2021,20210819,1,1,28-JUL-21
ROIL TRUCKING LLC,(619) 379-2322,OSCAR.ARIAS1169@GMAIL.COM,1281790,3682938,27604 N 172ND AVE,AZ,SURPRISE,20-JUL-21,07/23/2021,20210819,1,1,29-OCT-21
D Y S A AM LLC,(313) 739-4663,DYSAAM2017@GMAIL.COM,1284771,3687043,17318 W OBERLIN WAY,AZ,SURPRISE,26-JUL-21,07/29/2021,20210819,1,1,10-AUG-21
TRIPLE ED TRANSPORT LLC,(480) 818-9132,ADMIN@TRIPLEEDTRANSPORT.COM,1286260,3689055,2820 S ALMA SCHOOL RD STE 18 PMB 624,AZ,CHANDLER,28-JUL-21,08/02/2021,20210819,1,1,28-JUL-21
THE BLUE EXPRESS LLC,(855) 711-2583,CONTACTUS@THEBLUEEXPRESS.COM,1286913,3689962,42543 W AVELLA DR,AZ,MARICOPA,29-JUL-21,08/03/2021,20210819,1,1,29-DEC-21
TRIPLE M TRANSPORT LLC,(602) 706-1616,TRIPLEM_TRANSPORT@YAHOO.COM,1286944,3690005,15218 N 184TH CT,AZ,SURPRISE,29-JUL-21,08/03/2021,20210819,1,2,16-SEP-21
CABRERA & SONS LLC,(602) 329-8288,CABRERA.SONS2021@GMAIL.COM,1286987,3690058,3746 W DENTON LN,AZ,PHOENIX,29-JUL-21,08/03/2021,20210819,1,4,29-JUL-21
HAUL IT ALL TRANSPORTATION LLC,(602) 772-0714,HAULITALLTRANSPORTATIONLLC@GMAIL.OCM,951535,2841206,4725 W LARKSPUR,AZ,GLENDALE,21-JAN-16,07/27/2021,20210819,1,3,22-JUL-21
DEL MAR TRANSPORTATION INC,(520) 392-3755,DEL_MAR2017@HOTMAIL.COM,1039267,3284951,232 W 28TH ST,AZ,TUCSON,09-MAY-19,11/02/2021,20211118,1,1,01-JUN-21
HJ TRANSPORT LLC,(602) 435-5871,HECTORALAYO1974@GMAIL.COM,1241031,3626886,3333 W HEARN RD,AZ,PHOENIX,04-MAY-21,05/07/2021,20211118,1,1,29-NOV-21
CHRISTIAN A GARCIA,(520) 518-4180,CHRISALEXGARCIA@GMAIL.COM,1263607,3658120,1824 E PILGRAM ST,AZ,CASA GRANDE,15-JUN-21,06/18/2021,20211118,1,1,05-SEP-21
M6 DELIVERY LLC,(408) 499-3126,BMAACH@M6DELIVERY.COM,1299941,3707640,8350 S TRIANGLE R RANCH PL,AZ,VAIL,23-AUG-21,08/26/2021,20211118,0,10,23-AUG-21
ERNIE BRAUER TRANSPORT LLC,(602) 799-5050,RIKKYBO1@HOTMAIL.COM,1330106,3618394,7002 S 10TH ST,AZ,PHOENIX,22-APR-21,10/26/2021,20211118,2,2,21-OCT-21
THORNBURY TRANSPORT LLC,(888) 248-7075,THORNBURYTRANSPOSRT@GMAIL.COM,1330370,3749356,4723 S 99TH DR,AZ,TOLLESON,21-OCT-21,10/26/2021,20211118,1,1,16-NOV-21
RIGOBERTO RODARTE JR,(623) 363-3598,RRTRUCKING@TCSPHOENIX.COM,1332264,3751915,25358 W PARK AVE,AZ,BUCKEYE,26-OCT-21,10/29/2021,20211118,1,1,26-OCT-21
TRAVIS TRAVELS LLC,(602) 448-4881,TTRAVELSLLC@GMAIL.COM,1332726,3752596,2008 N 78TH AVE,AZ,PHOENIX,27-OCT-21,11/01/2021,20211118,1,1,29-OCT-21
HARRAHS ARIZONA CORPORATION,(480) 802-5000,DKYYL@CESARS.COM,1332871,3752786,15406 N MARICOPA RD,AZ,MARICOPA,27-OCT-21,11/01/2021,20211118,1,1,01-NOV-21
SAGES MOVING LLC,(623) 760-2237,CHELSEAARIAS1988@GMAIL.COM,1333358,3753438,110 E GREENWAY PKWY APT 2066,AZ,PHOENIX,27-OCT-21,11/01/2021,20211118,1,2,27-OCT-21
SARS TRANSPORT INC,(602) 918-9523,COMMERCIALCOVERAGE101@GMAIL.COM,1096956,3405567,5040 S CENTRAL AVE STE 4,AZ,PHOENIX,06-MAR-20,03/11/2020,20210506,1,2,06-MAR-20
FLAWLESS VICTORY LLC,(323) 847-3878,WINPARR@FOREIGNLUXURYLLC.COM,1210370,3582158,9033 W STATE AVE,AZ,GLENDALE,05-MAR-21,03/10/2021,20210506,3,3,17-SEP-21
CFIVE LOGISTICS LLC,(520) 444-5373,CFIVELOGISTICS@GMAIL.COM,1216396,3591093,2501 W VEREDA DE LAS FLORES,AZ,TUCSON,17-MAR-21,04/20/2021,20210506,10,10,17-MAR-21
J J J LOGISTICS LLC,(509) 763-6220,JJJ.LOGISTICS1@GMAIL.COM,1225902,3605068,415 S MAY AVE SPC 63,AZ,YUMA,05-APR-21,04/08/2021,20210506,1,1,19-APR-21
A TO Z PREMIER SHIPPING INC,(602) 908-9930,A2ZPREMIERSHIPPING@GMAIL.COM,1231632,3613453,2300 E CAIRO DR,AZ,TEMPE,15-APR-21,04/20/2021,20210506,1,1,17-MAY-21
CUEVAS TRUCKING LLC,(480) 519-9370,ESTEBANCUEVAS332@GMAIL.COM,1193557,3557372,13820 S TUTHILL RD,AZ,BUCKEYE,25-JAN-21,01/28/2021,20210326,1,1,25-JAN-21
BOBBY HAUL TRUCKING LLC,(602) 693-4746,BOBBYBLESSED81@YAHOO.COM,1205115,3574368,326 E LYNWOOD LN,AZ,MESA,22-FEB-21,02/25/2021,20210326,1,1,22-FEB-21
GAMEZ EXPRESS LLC,(480) 467-8819,MONTENEGROSNJ3@GMAIL.COM,1206519,3576451,8742 W RIVERSIDE AVE,AZ,TOLLESON,25-FEB-21,03/02/2021,20210326,1,1,25-FEB-21
GNE TRUCKING LLC,(623) 209-4766,GURKIRANCHEEMA@GMAIL.COM,1210365,3582151,10816 W FILLMORE ST,AZ,AVONDALE,05-MAR-21,03/10/2021,20210326,1,1,05-MAR-21
DIRECT PATH DIGITAL LLC,(602) 471-3707,DPDIRECTLLC@GMAIL.COM,1210385,3582183,6444 N 67TH AVE APT 1051,AZ,GLENDALE,05-MAR-21,03/10/2021,20210326,1,1,06-APR-21
BARRERA FAMILY TRANSPORT LLC,(209) 421-2972,TEAMVOODOO2011@GMAIL.COM,1210725,3582714,14593 W PORT AU PRINCE LN,AZ,SURPRISE,05-MAR-21,03/10/2021,20210331,1,1,05-MAR-21
JB XPRESS LLC,,JBXPRESSLLC@YAHOO.COM,1122243,3448933,407 S 107TH AVE,AZ,TOLLESON,03-JUL-20,07/08/2020,20210312,2,2,21-DEC-21
CARGO RUNNERZ LLC,(313) 495-4386,CARGORUNNERZLLC@GMAIL.COM,1171324,3524859,12351 W SHERMAN ST,AZ,AVONDALE,20-NOV-20,11/25/2020,20210312,1,1,25-OCT-21
SIGICO DOS TRANSLINES SOLUTIONS LLC,(909) 647-7899,OLIVIAZAMBRANO18@GMAIL.COM,1187505,3544191,7007 W INDIAN SCHOOL RD APT 2424,AZ,PHOENIX,05-JAN-21,01/15/2021,20210312,1,1,05-FEB-21
FORCE TRUCKING,(623) 205-3573,FORCE.TRUCKING@YAHOO.COM,1193286,3556976,9925 W RAYMOND ST,AZ,TOLLESON,25-JAN-21,01/28/2021,20210312,1,8,25-JAN-21
ESGON LOGISTICS LLC,(928) 257-7170,ESGON.LOGISTICS@GMAIL.COM,1196007,3561151,1371 E C ST,AZ,SAN LUIS,01-FEB-21,02/04/2021,20210312,1,1,01-FEB-21
EMUN TRANSPORT LLC,(480) 667-3397,EMUNTRANSPORT@GMAIL.COM,1202603,3570569,6625 W ACAPULCO LN,AZ,GLENDALE,16-FEB-21,02/19/2021,20210312,1,1,22-MAR-21
MASTER TRANSPORT LLC,(303) 619-8606,RICHARDGOODMAN12@GMAIL.COM,1204656,3239397,1345 N STEELDUST TRL,AZ,DEWEY,30-JAN-19,02/25/2021,20210312,1,1,10-MAY-21
MASTER TRANSPORT LLC,(928) 920-4782,MASTERTRANSPORTYUMA@GMAIL.COM,1204656,3543430,1107 S 5TH AVE #10,AZ,YUMA,04-JAN-21,02/25/2021,20210312,3,3,07-JAN-22
PETER FERNANDEZ,(520) 549-7603,PAPABEAR379@COMCAST.NET,1205216,3574506,2050 W THREE OAKS DR,AZ,TUCSON,23-FEB-21,02/26/2021,20210312,1,2,09-APR-21
TRANSPORTE LOGISTICA FLORES LLC,(480) 223-2542,REGULATORY@FINOCOMPANY.COM,1054057,3315655,1450 W ROOSEVELT AVE,AZ,COOLIDGE,26-JUL-19,07/29/2021,20210813,1,1,17-AUG-21
YOUNG KING'S LOGISTICS LLC,(562) 746-5071,BUSTILLOSFRANCISCO40@GMAIL.COM,1084713,3380097,2925 W VILLA ST,AZ,PHOENIX,09-JAN-20,07/16/2021,20210813,2,1,17-AUG-21
SAVIKO TRUCKING LLC,(623) 282-6992,SAVIKOTRUCKING@GMAIL.COM,1250086,3639093,8681 W MEADOW DR,AZ,PEORIA,19-MAY-21,07/29/2021,20210813,1,2,21-OCT-21
HERE TO HAUL LLC,(623) 556-6217,HERETOHAUL@GMAIL.COM,1257987,3650347,1846 E INNOVATION PARK DR STE 100,AZ,ORO VALLEY,04-JUN-21,06/09/2021,20210813,1,1,23-JUL-21
HAULWAY TRANSPORT & LOGISTICS LLC,,EBONY@HAULWAYTL.COM,1263728,3658292,4851 E LOS REALES,AZ,TUCSON,15-JUN-21,06/18/2021,20210813,1,1,06-AUG-21
WALKER WELLNESS ENTERPRISES LLC,(323) 230-5758,THEWALKERWELLNESS@GMAIL.COM,1273995,3672404,2450 N PALO DULCE DR,AZ,TUCSON,05-JUL-21,07/08/2021,20210813,1,2,01-NOV-21
DEC GLOBAL LOGISTICS LLC,(602) 492-6045,DECGLOBALLOGISTICSLLC@GMAIL.COM,1276099,3580123,1145 E WASHINGTON ST,AZ,PHOENIX,03-MAR-21,07/14/2021,20210813,1,1,29-JUL-21
SKY TRUCKING LLC,(602) 600-5588,SKYTRUCKINGLLC.2021@GMAIL.COM,1281473,3682504,1343 W MORROW DR,AZ,PHOENIX,19-JUL-21,07/22/2021,20210813,1,1,19-JUL-21
RUMBAUT XPRESS LLC,(786) 660-3571,RUMBAUTXPRESSLLC@GMAIL.COM,1281481,3682414,5032 N 65TH AVE,AZ,GLENDALE,19-JUL-21,07/22/2021,20210813,1,1,26-JUL-21
RUMBAUT XPRESS LLC,(786) 660-3571,RUMBAUTXPRESSLLC@GMAIL.COM,1281481,3682414,5032 N 65TH AVE,AZ,GLENDALE,19-JUL-21,07/22/2021,20210813,1,1,26-JUL-21
HAULING BASH TRUCKING LLC,(605) 570-0669,MARKBELLOMY88@GMAIL.COM,1281510,3682551,24121 W TONTO ST,AZ,BUCKEYE,19-JUL-21,07/22/2021,20210813,1,1,10-JAN-22
52ZERO LOGISTICS LLC,(520) 988-1643,CESAR_101604@HOTMAIL.COM,1282705,3684221,321 W WISE ST APT 1,AZ,NOGALES,21-JUL-21,07/26/2021,20210813,1,1,21-JUL-21
EXIT ONE TRUCKING LLC,(623) 419-2066,ADPETERS2021@GMAIL.COM,1283112,3669810,1846 E INNOVATION PARK DR STE 100,AZ,ORO VALLEY,30-JUN-21,07/28/2021,20210813,1,1,22-JUL-21
THE BEST OUT LOGISTICS LLC,(929) 505-1078,THEBESTOUTLOGISTICS@GMAIL.COM,1107476,3423793,3101 NORTH CENTRAL AVE STE 183 #351,AZ,PHOENIX,01-MAY-20,05/06/2020,20210615,1,1,12-NOV-21
BRAVO AUTO TRANSPORT LLC,(602) 877-5366,BRAVOAUTOTRANSPORTLLC@GMAIL.COM,1155871,3238410,2942 N 24TH ST  SUITE 114,AZ,PHOENIX,28-JAN-19,10/14/2020,20210615,1,1,06-JAN-21
AAP TRANSPORTATION INC,(909) 586-1441,EXPRESS_PERMIT@OUTLOOK.COM,1204880,3574015,302 E LAWRENCE BLVD APT 112,AZ,AVONDALE,22-FEB-21,02/25/2021,20210615,1,1,22-FEB-21
ON MY WAY TRUCKING LLC,(623) 374-1978,ONMYWAYTRANSPORTATIONS@GMAIL.COM,1220410,3587582,11238 W BADEN ST,AZ,AVONDALE,12-MAR-21,03/29/2021,20210615,3,3,24-SEP-21
DNG TRANSPORTATION LLC,(520) 907-5114,DNGTRANSPORTATION1@GMAIL.COM,1224843,3603506,7754 W ILLINOIS ST,AZ,TUCSON,01-APR-21,04/06/2021,20210615,1,1,01-APR-21
TAZ GROUP LLC,(602) 487-4811,STAZ.TRUCKING@GMAIL.COM,1243831,3630790,105 E BASELINE RD,AZ,GILBERT,09-MAY-21,05/12/2021,20210615,1,5,09-MAY-21
Y & I LOGISTICS LLC,(480) 621-2610,I.ALBALJANI@GMAIL.COM,1248677,3637512,6740 W MONTEBELLO AVE APT 1D,AZ,GLENDALE,18-MAY-21,05/21/2021,20210615,1,1,18-MAY-21
